ID,Date,Basin,Region,Pollutant,Concentration,MPC,below_detection,exceeds_plausible,water_body,water_body_type,table_type,station,source_bulletin
806,2025-08-31,Zhaiyk-Kaspian,Atyrau,Copper,0.001,0.001,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-08.pdf
807,2025-08-31,Zhaiyk-Kaspian,Atyrau,Nitrates,0.531192,45.0,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-08.pdf
808,2025-08-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.063,0.05,False,False,Шаронова тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-08.pdf
809,2025-08-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.068,0.05,False,False,Перетаска тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-08.pdf
810,2025-08-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.194,0.05,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-08.pdf
811,2025-08-31,Zhaiyk-Kaspian,Atyrau,Phenols,0.001,0.001,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-08.pdf
812,2025-08-31,Zhaiyk-Kaspian,Atyrau,Sulfates,411.8,500.0,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-08.pdf
813,2025-08-31,Zhaiyk-Kaspian,Atyrau,Zinc,0.001,0.01,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-08.pdf
814,2025-09-30,Zhaiyk-Kaspian,Atyrau,Copper,0.001,0.001,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-09.pdf
815,2025-09-30,Zhaiyk-Kaspian,Atyrau,Nitrates,0.531192,45.0,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-09.pdf
816,2025-09-30,Zhaiyk-Kaspian,Atyrau,Oil Products,0.065,0.05,False,False,Шаронова тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-09.pdf
817,2025-09-30,Zhaiyk-Kaspian,Atyrau,Oil Products,0.095,0.05,False,False,Перетаска тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-09.pdf
818,2025-09-30,Zhaiyk-Kaspian,Atyrau,Oil Products,0.135,0.05,False,False,Перетаска тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-09.pdf
819,2025-09-30,Zhaiyk-Kaspian,Atyrau,Oil Products,0.161,0.05,False,False,Яик тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-09.pdf
820,2025-09-30,Zhaiyk-Kaspian,Atyrau,Oil Products,0.196,0.05,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-09.pdf
821,2025-09-30,Zhaiyk-Kaspian,Atyrau,Phenols,0.0008,0.001,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-09.pdf
822,2025-09-30,Zhaiyk-Kaspian,Atyrau,Phenols,0.0014,0.001,False,False,,,worst_parameter,,Zhaiyk-Kaspian_2025-09.pdf
823,2025-09-30,Zhaiyk-Kaspian,Atyrau,Phenols,0.0018,0.001,False,False,Шаронова тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-09.pdf
824,2025-09-30,Zhaiyk-Kaspian,Atyrau,Sulfates,203.0,500.0,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-09.pdf
825,2025-09-30,Zhaiyk-Kaspian,Atyrau,Zinc,0.002,0.01,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-09.pdf
826,2025-10-31,Zhaiyk-Kaspian,Atyrau,Copper,0.001,0.001,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-10.pdf
827,2025-10-31,Zhaiyk-Kaspian,Atyrau,Nitrates,0.694976,45.0,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-10.pdf
828,2025-10-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.05,0.05,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-10.pdf
829,2025-10-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.052,0.05,False,False,Жайық өзені,river,worst_parameter,,Zhaiyk-Kaspian_2025-10.pdf
830,2025-10-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.065,0.05,False,False,Шаронова тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-10.pdf
831,2025-10-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.07,0.05,False,False,Яик тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-10.pdf
832,2025-10-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.072,0.05,False,False,Яик тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-10.pdf
833,2025-10-31,Zhaiyk-Kaspian,Atyrau,Phenols,0.0005,0.001,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-10.pdf
834,2025-10-31,Zhaiyk-Kaspian,Atyrau,Sulfates,321.0,500.0,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-10.pdf
835,2025-10-31,Zhaiyk-Kaspian,Atyrau,Zinc,0.002,0.01,False,False,Солтүстік Каспий,lake,full_panel,,Zhaiyk-Kaspian_2025-10.pdf
836,2025-11-30,Zhaiyk-Kaspian,Atyrau,Oil Products,0.067,0.05,False,False,Шаронова тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-11.pdf
837,2025-11-30,Zhaiyk-Kaspian,Atyrau,Oil Products,0.068,0.05,False,False,Перетаска тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-11.pdf
838,2025-11-30,Zhaiyk-Kaspian,Atyrau,Oil Products,0.072,0.05,False,False,Яик тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-11.pdf
839,2025-11-30,Zhaiyk-Kaspian,Atyrau,Phenols,0.0014,0.001,False,False,Қиғаш өзені,river,worst_parameter,,Zhaiyk-Kaspian_2025-11.pdf
840,2025-11-30,Zhaiyk-Kaspian,Atyrau,Phenols,0.0018,0.001,False,False,Шаронова тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-11.pdf
841,2025-12-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.059,0.05,False,False,Қиғаш өзені,river,worst_parameter,,Zhaiyk-Kaspian_2025-12.pdf
842,2025-12-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.064,0.05,False,False,Шаронова тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-12.pdf
843,2025-12-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.068,0.05,False,False,Перетаска тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-12.pdf
844,2025-12-31,Zhaiyk-Kaspian,Atyrau,Oil Products,0.075,0.05,False,False,Яик тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-12.pdf
845,2025-12-31,Zhaiyk-Kaspian,Atyrau,Phenols,0.0012,0.001,False,False,Қиғаш өзені,river,worst_parameter,,Zhaiyk-Kaspian_2025-12.pdf
846,2025-12-31,Zhaiyk-Kaspian,Atyrau,Phenols,0.0015,0.001,False,False,Шаронова тарм.,river,worst_parameter,,Zhaiyk-Kaspian_2025-12.pdf
